Renda_Mensal,Score_Credito,Tempo_Relacionamento_Anos,Saldo_Atual,Valor_Transacao_Media,Saldo_Anterior_3M,Limite_Cartao_Credito,Utilizacao_Credito_Percentual,Valor_Total_Emprestimos_Anteriores,Taxa_Media_Emprestimos_Anteriores,Atraso_Medio_Pagamentos_Dias,Percentual_Comprometimento_Renda,Nivel_Educacional,Residencia_Propria,Data_Abertura_Conta,Tem_Emprestimo_Ativo,Status_Emprestimo,Satisfacao_Cliente,Segmento_Banco,Possui_Cartao_Credito,Risco_Inadimplencia
-0.77567136,-2.1707418,-1.4550039,-0.40167627,-0.6174458,-0.4092899,-0.7830475,2.296038,-0.35746288,3.482316,0.10160966,0.9379827,-0.5664413,-1.0976616,1.5656697,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.5938294,0.098373726,-0.6389598,-0.44603705,-0.53611344,-0.45030808,-0.5115618,2.6917884,-0.50294286,0.7852839,-0.5622009,0.9379827,-1.3182992,-1.0976616,0.64243865,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,1
-0.07647852,-0.08315553,1.4391025,1.4267564,-0.058980208,1.5556132,0.07992259,0.05217599,-0.30129,-0.5473675,0.10160966,0.9379827,-0.5664413,0.92515993,-1.5434227,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.6038134,0.31015787,0.08794339,-0.37229845,-0.5941165,-0.38254926,-0.54629457,-1.0848289,-0.12457425,-0.24593456,-0.7432401,0.04029607,0.93727434,0.92515993,-0.18805479,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,0
-0.34097987,-1.066439,-0.83858126,-0.45297498,-0.49709526,-0.4599618,-0.3148337,0.22971351,-0.35222712,0.9439328,1.1878451,0.89309824,1.6891321,-1.0976616,0.86966115,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
0.8501384,-0.44621405,1.12819,0.29566842,0.46370047,0.28192827,0.87767607,0.2885736,0.43201086,0.5473103,4.9293227,0.9379827,0.18541649,0.92515993,-1.2744524,1.3019366,-2.2015815,0.25736845,-1.1676167,0.30220196,1
0.6200537,1.0362749,-0.74565876,-0.2985443,0.31462148,-0.30721793,0.052921623,-0.8704441,0.5951654,-1.7848295,-0.7432401,-0.9445187,0.93727434,0.92515993,0.7638577,-0.7783882,0.75727564,-2.1275127,-1.1676167,0.30220196,0
-0.8185838,-0.37057686,0.4623349,-0.2797126,-0.56195396,-0.28521588,-0.67361546,0.050740436,-0.5168264,0.64249957,4.084473,-0.9988324,-1.3182992,0.92515993,-0.5982026,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.2609485,1.00602,1.4933975,-0.21742018,-0.5136631,-0.20613945,-0.5324566,0.50630814,0.1414466,-1.7848295,-5.8637895e-08,0.9379827,-0.5664413,0.92515993,-1.5902693,1.3019366,-1.2152958,0.25736845,-0.19516551,-3.4083269,0
-0.8167416,-0.49159637,-0.08304501,-0.2517114,-0.6653036,-0.22234349,-0.7879868,-1.5131198,-0.38209227,-0.007960944,1.3688843,-0.16300347,-1.3182992,-1.0976616,0.0060244505,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
0.051706683,-0.34032196,-0.26051635,-0.14854084,-0.46537843,-0.15057492,-0.32472178,-0.34596705,-0.045950096,-0.24593456,-0.26046878,-0.08115539,-0.5664413,-1.0976616,0.21062033,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.5371835,0.50681454,0.49988216,-0.040016096,-0.28144357,-0.06641976,-0.6841879,-0.8833646,-0.17007148,1.0867171,-0.5018545,0.29074302,0.93727434,-1.0976616,-0.6405877,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,0
-0.3754564,-0.32519454,0.6776237,0.168691,-0.42639792,0.05744003,-0.40343308,0.46180412,0.29545188,1.054987,0.28264895,0.11912667,-0.5664413,0.92515993,-0.8276559,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.6528711,-2.2161243,-0.71783596,-0.022127382,-0.03069119,-0.025011614,-0.68409145,2.5874674,-0.33308923,4.037587,-0.5622009,0.9379827,-1.3182992,0.92515993,0.73262656,1.3019366,-2.2015815,0.25736845,-1.1676167,0.30220196,1
-0.6235798,-0.73363537,1.2284061,-0.19431627,-0.4449496,-0.17980358,-0.5508252,-0.7948352,0.043029368,-0.07142066,-5.8637895e-08,-1.9466838,-0.5664413,-1.0976616,-1.3617721,-0.7783882,0.75727564,1.0523288,-0.19516551,-3.4083269,0
0.22469908,1.2934413,-0.46175858,-0.30411246,0.7726192,-0.30961457,-0.24684899,1.1379776,0.42116016,-1.388207,-0.7432401,0.8218114,0.18541649,0.92515993,0.44102967,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,0
-0.62238926,-0.6579982,1.2745972,1.7320685,-0.324373,1.7270155,-0.41531107,-0.03491781,-0.087128356,0.15068789,-0.44150805,0.9379827,-1.3182992,0.92515993,-1.4025638,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.27074552,-0.23442991,-0.0071402527,0.10526666,0.39379418,0.12625805,-0.3877843,-1.4848862,0.9147094,-0.007960944,-0.2001224,-1.4303255,-1.3182992,0.92515993,-0.079383165,-0.7783882,0.75727564,1.0523288,-1.1676167,0.30220196,0
0.1802531,0.90012795,1.0706537,-0.37540922,-0.4703444,-0.38633275,0.6548454,-0.881929,-0.05905388,-0.76947606,-0.07942955,0.9379827,-1.3182992,0.92515993,-1.2180452,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.39320463,0.06811885,-0.24674004,-0.33619142,-0.5470499,-0.35239565,-0.3464834,2.1854959,0.02717562,0.43625614,-0.7432401,0.9379827,1.6891321,-1.0976616,0.19436738,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.6310828,-1.1572037,-0.35668045,-0.22676897,-0.6367258,-0.22512554,-0.6252677,0.8699965,-0.4416739,-0.5790973,-0.5018545,0.64114255,-0.5664413,-1.0976616,0.31992933,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,1
1.195379,0.6580889,1.4550399,0.7443532,0.35836074,0.8149201,3.2968423,1.6461843,0.3799728,-0.6584219,-0.01908312,0.9379827,0.18541649,-1.0976616,-1.5571262,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,1
-9.169204e-08,-0.27981222,-1.0114605,3.8902614,2.0895884,4.2595186,4.7290707,-0.51728344,-0.18425664,1.0232571,0.7654202,0.9364739,0.18541649,-1.0976616,1.0669273,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,1
-0.66560465,-1.0815665,0.7286771,-0.4381518,-0.59884393,-0.44404387,-0.7856963,1.1255355,-0.2920216,-0.4045834,-0.38116163,-0.13320631,-0.5664413,-1.0976616,-0.881195,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
-0.04635609,0.50681454,0.017711164,-0.29534307,-0.08865665,-0.29963556,-0.054152846,0.90636545,0.9573589,0.9439328,-0.5622009,0.9379827,-0.5664413,-1.0976616,-0.10742746,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.6328451,0.31015787,-0.39963013,-0.19065659,-0.3561714,-0.18456471,-0.6325236,1.7615117,-0.07034488,1.1819063,-0.5018545,0.9379827,-0.5664413,-1.0976616,0.36836946,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.45025173,-0.20417503,0.31133574,0.27892056,-7.6704715e-08,0.26802978,-0.30972743,-0.8111055,0.021675888,-0.13488019,1.2481915,0.19079077,-0.5664413,0.92515993,-0.43631053,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
-0.39878744,-1.0966939,-1.5379318,-0.31416282,-0.32244563,-0.29836568,-0.25035635,0.15554006,0.30600482,1.0232571,-0.6828937,0.9379827,-1.3182992,0.92515993,1.6606377,-0.7783882,0.75727564,-1.3325523,-0.19516551,0.30220196,1
-0.19965093,0.627834,0.9204648,0.3918452,-0.3134429,0.5505967,-0.5611652,-1.1929783,0.06001464,-0.5315026,-0.6828937,0.9379827,0.18541649,-1.0976616,-1.0762303,1.3019366,-1.2152958,-0.53759193,-1.1676167,0.30220196,1
-0.17561571,0.24964811,-1.2362036,-0.3762185,-7.6704715e-08,-0.38216475,-0.47580084,1.5629185,0.24403761,0.8963381,-0.7432401,0.9379827,0.93727434,0.92515993,1.3190073,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.30333814,0.31015787,-0.49741498,-0.34597296,0.026552202,-0.3499234,-0.5488142,0.87095356,-0.32556394,-0.6108272,-0.5622009,0.46575445,-1.3182992,0.92515993,0.48214003,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
-0.16647209,0.06811885,1.0941545,-0.2746751,0.081315786,-0.26751706,-0.19241495,-0.27514362,-0.26783934,-0.13488019,0.46368814,0.7079034,-0.5664413,0.92515993,-1.2403531,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.2907643,0.24964811,-0.72458905,-0.38702354,-0.081072696,-0.39771986,0.023521988,2.0223143,-0.18594345,-0.43631333,-0.6828937,0.9379827,-0.5664413,-1.0976616,0.7399563,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.5019447,-0.08315553,0.111984305,-0.3840969,-0.4736341,-0.3920189,-0.69731987,-0.27992892,-0.43757203,1.1660415,0.70507383,-0.6325914,1.6891321,0.92515993,-0.21514302,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.29809478,-1.066439,-1.5911462,-0.32209545,-0.44210565,-0.3271315,-0.28801736,1.5322922,-0.5332503,2.432559e-07,0.4033417,0.9379827,-1.3182992,0.92515993,1.721188,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-9.169204e-08,-1.6110268,-0.29022998,0.052218452,-0.4618125,0.059364643,-0.6290013,2.3147008,-0.4741341,2.3559086,-5.8637895e-08,-1.9844017,-1.3182992,-1.0976616,0.24471964,-0.7783882,0.75727564,0.25736845,-1.1676167,-3.4083269,0
1.5352801,0.9908925,1.0703837,1.2679503,0.36392307,1.3683306,3.1105893,-0.9489242,2.376965,-1.2612879,-0.38116163,0.26170036,0.18541649,0.92515993,-1.2177265,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,0
-0.247489,0.08324629,-0.5057888,-0.3249571,-0.27332604,-0.3068648,-0.3458545,-0.018647527,-0.16402733,0.57904005,-0.62254727,0.109319925,-0.5664413,-1.0976616,0.4913819,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,0
0.023891032,0.7791084,0.62332875,-0.2263342,-0.32671472,-0.2407366,0.028527305,-1.335104,-0.07419349,-1.1343687,-0.6828937,0.9379827,-0.5664413,0.92515993,-0.7715673,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.7166969,-1.066439,-0.7721309,-0.24691522,-0.54757094,-0.23649155,-0.76900935,1.6213002,-0.24257936,0.8328786,-0.6828937,0.46235967,-1.3182992,-1.0976616,0.7934954,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
0.02016492,1.0816572,1.0028527,-0.2838394,-0.2958392,-0.22309689,0.48978296,-0.7072628,-0.2189876,-1.5944507,-0.2001224,0.3352502,1.6891321,-1.0976616,-1.1555829,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.025215639,0.26477554,-0.2594359,0.012876939,0.268283,0.0006741267,0.043710724,0.40055138,0.04089524,0.16655277,-0.5622009,0.9379827,-0.5664413,0.92515993,0.20934558,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
0.38090873,-0.06802809,0.7983689,-0.07943001,0.06777403,-0.097297944,1.2871865,1.9945595,4.3154545,0.769419,-0.7432401,0.9379827,0.18541649,-1.0976616,-0.95321786,-0.7783882,0.75727564,-2.1275127,0.77728564,0.30220196,1
-0.3901991,-2.0497224,-0.05171065,-0.23570296,-0.49259388,-0.21604444,-0.33009478,2.450127,-0.24080321,2.4828277,0.7654202,0.9379827,-0.5664413,-1.0976616,-0.029030915,1.3019366,-2.2015815,-1.3325523,-0.19516551,0.30220196,1
-0.25022224,-2.3976536,1.0439115,-0.2650904,-0.3954533,-0.25220108,-0.6507307,1.2379917,0.9068726,3.561641,21.283201,0.9379827,-0.5664413,-1.0976616,-1.1944625,1.3019366,-0.22901006,0.25736845,-0.19516551,0.30220196,1
-0.23392051,0.9303828,1.6211661,-0.07751765,-7.6704715e-08,-0.119962566,0.16652647,-0.91925496,-0.330986,-1.6103156,-0.7432401,0.92176396,0.93727434,0.92515993,-1.6922486,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.36877933,-1.5353897,-0.32777715,-0.2749435,-0.5848815,-0.2874968,-0.6207676,0.7618471,-0.34390652,-0.6742868,-0.2001224,-0.21052785,-0.5664413,-1.0976616,0.2861487,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.45621195,-1.8076835,-1.5544094,-0.1377679,0.40265253,-0.14652649,-0.43244064,0.3531761,-0.43554324,3.1332886,-0.62254727,0.47933263,-0.5664413,-1.0976616,1.6794403,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.40842476,-0.6731256,-1.5946579,-0.38625824,0.14506333,-0.39197677,-0.4194074,1.0441842,0.18188946,0.8487435,-0.5018545,0.5615577,-1.3182992,-1.0976616,1.7253308,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.78246474,-1.0815665,-0.49849543,-0.3934953,-0.6598856,-0.3894545,-0.68087804,1.5878028,-0.39404443,-0.3887185,0.46368814,0.9379827,-1.3182992,-1.0976616,0.4834148,-0.7783882,0.75727564,-2.1275127,1.7497368,0.30220196,1
-0.3460998,0.3555402,0.5857815,-0.29449582,-0.008083857,-0.30426627,-0.60865223,1.488267,-0.07443821,0.9439328,-0.6828937,0.9379827,-0.5664413,0.92515993,-0.73236907,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-0.24206415,-0.3554494,-0.27024078,-0.35890013,-0.33037484,-0.3639176,-0.6107697,-1.3327112,0.045203432,-0.10315042,-0.5018545,-1.9116062,1.6891321,-1.0976616,0.22145562,-0.7783882,0.75727564,-2.1275127,-0.19516551,0.30220196,0
-0.49986115,-0.74876285,-0.017945224,-0.30449694,-0.46795875,-0.30226398,-0.44352442,-0.43880332,-0.40021366,0.34106684,-0.2001224,0.106679685,-1.3182992,0.92515993,-0.06695445,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.33224463,-0.8395274,-1.2024381,-0.24308123,-7.6704715e-08,-0.2175901,-0.573432,-1.2475317,-0.49366474,0.039633702,-0.26046878,-1.2745506,1.6891321,0.92515993,1.280765,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.6355802,0.4009225,1.4031762,-0.3818979,-0.66646504,-0.38496917,-0.49720916,-0.021040177,-0.24594001,0.912203,-5.8637895e-08,-1.5242431,-0.5664413,0.92515993,-1.5141037,1.3019366,-1.2152958,-2.1275127,1.7497368,-3.4083269,0
-0.08094869,0.74885356,-1.2029784,-0.3929416,-0.53552336,-0.39720953,0.038081475,-0.2961992,-0.3674951,-1.8006943,-0.5622009,0.60568786,-0.5664413,0.92515993,1.2814023,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,0
-0.72438496,-2.034595,1.4010153,-0.22994566,-7.6704715e-08,-0.23189697,-0.66708165,1.5514338,0.30166575,1.4833395,0.64472735,0.48197314,-1.3182992,-1.0976616,-1.5121915,1.3019366,-2.2015815,0.25736845,-0.19516551,0.30220196,1
-0.85099304,0.31015787,0.118467435,-0.39047086,-0.5250892,-0.3960232,-0.8475881,-1.2767223,-0.37933996,1.102582,-0.5622009,-1.4261765,-0.5664413,-1.0976616,-0.22183542,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,0
-0.4211238,-1.928703,0.5028534,-0.26271552,-0.3368601,-0.27674967,-0.31357253,1.7863954,-0.41623852,1.5467991,0.041263234,0.9379827,-0.5664413,0.92515993,-0.64377457,1.3019366,-2.2015815,-1.3325523,-0.19516551,0.30220196,1
0.20211403,1.0514023,-0.63382745,0.3046815,2.12882,0.3040933,0.33928847,-1.1298114,0.21909302,-1.562721,0.10160966,0.9379827,-0.5664413,-1.0976616,0.63638365,1.3019366,-1.2152958,-2.1275127,-1.1676167,0.30220196,1
1.9413682,0.763981,0.45234045,3.937115,0.90433925,4.1736035,5.825865,-1.2839004,0.40264353,-1.4199369,-0.38116163,0.07914577,0.93727434,0.92515993,-0.5873673,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,0
0.091089,0.7942359,-0.7802346,-0.44169125,-0.17208588,-0.44883412,-0.40782613,0.40772933,-0.41502333,-0.81707084,-0.7432401,0.9379827,-0.5664413,-1.0976616,0.803056,1.3019366,-1.2152958,1.0523288,-0.19516551,0.30220196,1
-9.169204e-08,-2.0497224,1.0168991,-0.10713963,-0.04660608,-0.16949189,-0.14895275,0.9417771,0.13183467,1.7847722,-0.62254727,0.9379827,-1.3182992,0.92515993,-1.1702424,1.3019366,-0.22901006,-1.3325523,-0.19516551,0.30220196,1
-0.35708016,-1.5958993,-1.4431185,-0.44160596,-0.31630567,-0.44710818,-0.39659923,2.5496628,-0.5332503,2.432559e-07,0.041263234,0.9379827,-0.5664413,0.92515993,1.5522848,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
0.3092624,0.71859866,-0.05441194,0.5004016,-7.6704715e-08,0.5420881,2.3191338,-1.1408178,1.2570038,-1.1978282,0.82576656,0.9379827,0.93727434,0.92515993,-0.02616275,1.3019366,-1.2152958,0.25736845,0.77728564,0.30220196,1
-9.169204e-08,-1.1874585,-1.3691045,-0.3240861,-0.35402432,-0.33112776,-0.60131204,2.3907886,-0.5332503,2.432559e-07,0.28264895,0.9379827,-1.3182992,0.92515993,1.4678333,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.47248834,0.8547456,-0.29374158,-0.40855032,-0.36192843,-0.40750575,-0.069664046,0.6680538,-0.14668079,-1.2136933,-0.5622009,0.9379827,-0.5664413,0.92515993,0.24854386,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.13093384,0.46143225,0.79026526,-0.21226029,-0.39389005,-0.25208536,-0.5720399,-0.9130339,-0.31022716,0.6583645,-0.6828937,-1.3235837,-0.5664413,-1.0976616,-0.94461334,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.23940527,0.74885356,0.049585804,-0.27546066,-0.4477936,-0.2754307,-0.20446934,0.21822853,-0.13763887,-1.6896402,-0.7432401,0.9379827,0.93727434,0.92515993,-0.14375757,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.43284467,-0.71850795,-0.33615097,-0.28089178,-0.5696383,-0.24261332,-0.42440608,2.0763893,-0.31768227,-0.6266921,1.1274986,0.9379827,0.93727434,-1.0976616,0.29570925,-0.7783882,0.75727564,1.0523288,-0.19516551,0.30220196,1
-0.6486659,-0.6579982,-0.07088944,-0.35569304,-0.36123782,-0.3672724,-0.7193605,-0.17656484,-0.29809093,0.99152744,-0.07942955,-0.6657833,-0.5664413,-1.0976616,-0.0076790107,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,0
-0.9219679,-2.034595,-1.2977917,-0.38950345,-0.6021273,-0.39275458,-0.8443692,-0.008119645,-0.51057327,3.815479,-0.13977598,-0.34819832,-1.3182992,-1.0976616,1.3875246,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.6418308,-0.94541955,-0.6635411,-0.3323927,-0.49283874,-0.3067119,-0.5221543,-0.30816263,-0.31494182,0.6583645,-0.5018545,0.5377955,-1.3182992,-1.0976616,0.67080164,-0.7783882,0.75727564,1.0523288,1.7497368,0.30220196,1
0.19351667,0.34041274,-0.4541952,-0.36379042,-0.6333544,-0.3769768,-0.5356084,1.7648615,-0.31558302,0.73768926,-0.5622009,0.92364997,-0.5664413,-1.0976616,0.43242517,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
-0.17587891,1.4749706,0.8145764,0.15283036,0.19409503,0.15640396,0.3413588,-1.4552168,-0.090680145,-1.5309911,-0.01908312,-0.51264846,-0.5664413,0.92515993,-0.97170156,1.3019366,-1.2152958,1.0523288,-1.1676167,0.30220196,0
-0.803547,0.83961815,0.22516619,-0.4042711,-0.6664839,-0.41114974,-0.7472749,1.3896884,-0.31014138,-1.0391793,-5.8637895e-08,-1.7437614,-1.3182992,0.92515993,-0.340705,1.3019366,-1.2152958,1.0523288,1.7497368,-3.4083269,0
0.19681075,0.4765597,1.4455855,-0.017422376,-7.6704715e-08,-0.020139378,0.26474217,-0.6885998,3.1740437,0.6900946,-0.5622009,-0.28634095,-0.5664413,0.92515993,-1.5488403,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.7128075,-1.2630957,1.7232729,0.16494797,-0.13037439,0.16216165,-0.5723733,-1.1350753,-0.12218274,0.48385078,-5.8637895e-08,-2.1198092,-1.3182992,-1.0976616,-1.767777,-0.7783882,0.75727564,0.25736845,-1.1676167,-3.4083269,0
-0.14438066,0.32528532,0.29242697,-0.20483372,-0.524656,-0.17682335,-0.30687013,0.7403129,0.3040843,-0.08728555,-0.01908312,0.9379827,1.6891321,-1.0976616,-0.41463995,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,1
-0.07813376,0.14375605,-0.29644278,-0.4456949,-7.6704715e-08,-0.45036373,-0.4812509,-1.4245905,-0.28093785,0.118958116,-0.5622009,-1.6464492,-0.5664413,-1.0976616,0.2517307,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
0.6266364,0.46143225,-0.9868793,0.72899246,0.016877752,0.72526765,-0.2968356,0.30484387,-0.35141954,-0.4521782,-5.8637895e-08,-2.1699739,0.93727434,0.92515993,1.0382457,-0.7783882,0.75727564,-2.1275127,-1.1676167,-3.4083269,0
-0.6550236,-0.14366527,-1.5743985,-0.42584825,-0.4868683,-0.43180317,-0.4419261,-0.2679655,-0.4968541,0.007903937,0.4033417,0.9379827,-1.3182992,0.92515993,1.7017481,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,1
-0.6319558,-0.94541955,-0.13328803,-0.369466,-7.6704715e-08,-0.34499007,-0.70323974,-0.05597339,-0.04088675,-0.42044845,0.3429953,-0.8045852,-0.5664413,0.92515993,0.063387774,-0.7783882,0.75727564,-2.1275127,1.7497368,0.30220196,0
-0.50586134,-0.26468477,0.7718968,-0.2811276,-0.51528907,-0.27059004,-0.30927655,-1.0719084,-0.05104744,0.8963381,2.1533878,0.44199196,-1.3182992,0.92515993,-0.92581093,1.3019366,-1.2152958,-0.53759193,-0.19516551,0.30220196,1
1.7775357,1.3236961,-0.009841449,2.3946033,-0.2815252,2.3432302,1.9685901,-0.6378749,0.60984063,-0.75361115,-0.44150805,-0.022315526,0.18541649,0.92515993,-0.07619631,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,0
-0.5245479,-0.12853783,0.28810516,0.18778276,0.1292112,0.17463654,-0.48478708,0.65082645,-0.28601986,-0.6266921,1.0671523,0.9379827,-1.3182992,0.92515993,-0.40985966,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,1
0.7949789,-0.29493967,-0.5427958,-0.09830552,0.64513665,-0.11604762,1.0676385,1.1599902,0.46463898,0.9439328,-0.7432401,0.9379827,-1.3182992,0.92515993,0.5331297,1.3019366,-2.2015815,-1.3325523,-1.1676167,0.30220196,1
-0.6442338,-0.23442991,1.5158178,-0.35151446,-7.6704715e-08,-0.36421084,-0.5884274,0.20674375,-0.45580158,1.3246903,0.82576656,0.9379827,-1.3182992,-1.0976616,-1.6074784,1.3019366,-1.2152958,0.25736845,1.7497368,0.30220196,1
-9.169204e-08,-1.2177134,-1.2724001,-0.39962125,-0.46366453,-0.4028458,-0.77932227,0.752755,-0.46217307,0.7218244,0.22230253,-0.2603155,-1.3182992,-1.0976616,1.3591616,-0.7783882,0.75727564,0.25736845,1.7497368,0.30220196,1
-0.24587187,0.29503042,-1.5436045,-0.23578654,-0.44759268,-0.16321452,-0.31773928,0.52927786,-0.1775866,0.134823,-0.7432401,0.5751362,0.93727434,0.92515993,1.6673301,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,0
-0.65537024,-0.582361,-1.2226974,-0.38539952,-0.591982,-0.38206604,-0.6957853,-0.16603696,-0.44344503,-0.3887185,-0.13977598,-0.30670866,-0.5664413,-1.0976616,1.3037103,1.3019366,-1.2152958,1.0523288,1.7497368,0.30220196,0
2.0439699,1.2783139,0.64682955,0.831239,0.38885963,1.057852,2.9259431,-0.51249814,0.64041215,-1.8006943,0.1619561,0.9379827,0.18541649,0.92515993,-0.79642475,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,1
1.7329719,1.5959901,-0.69082355,-0.24166012,1.6581783,-0.2480269,0.63304883,-0.8235474,0.23891288,-1.3723421,-0.5018545,-1.1278278,0.18541649,0.92515993,0.70139545,-0.7783882,0.75727564,1.0523288,0.77728564,0.30220196,0
-0.08889815,0.74885356,-1.1819087,-0.3064931,-0.3397229,-0.29837653,0.26775926,-0.24547416,-0.24722889,-0.9598548,-0.5622009,0.9379827,-0.5664413,0.92515993,1.2581384,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,1
0.33094183,1.6111175,-0.5914181,-0.22018549,0.2622937,-0.21370359,0.8213098,1.1413273,0.46456805,-1.7848295,-0.5622009,0.9379827,-0.5664413,0.92515993,0.5882622,1.3019366,-1.2152958,0.25736845,-1.1676167,0.30220196,0
-0.5049684,-0.5369787,-0.16192119,-0.33137932,-0.2822409,-0.34105185,-0.724277,-0.12918955,-0.46856818,0.007903937,-0.44150805,-0.9988324,-0.5664413,-1.0976616,0.09684972,-0.7783882,0.75727564,0.25736845,-0.19516551,0.30220196,0
-0.24551615,-0.21930246,-0.7837462,-0.44562298,0.003750288,-0.4523391,-0.13885449,1.9557978,-0.27140245,0.6266347,-5.8637895e-08,-2.0983098,0.18541649,-1.0976616,0.8071989,-0.7783882,0.75727564,0.25736845,-0.19516551,-3.4083269,0
-0.43537104,-0.6126159,1.5995561,0.021091266,0.22387195,0.023525951,-0.23598261,-1.4078416,0.58640015,1.1819063,-0.62254727,-1.0742682,-0.5664413,-1.0976616,-1.6763144,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
0.3326986,0.8547456,1.6214364,0.31199998,-0.4084238,0.17325117,0.122397065,-0.1751293,0.6009013,-1.2454231,-0.6828937,-6.209096e-05,1.6891321,0.92515993,-1.6925673,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-9.169204e-08,1.3842059,1.3099834,1.9021379,1.268888,1.9246104,6.989203,0.1986085,0.42201108,-1.4675316,-0.5622009,0.9379827,1.6891321,0.92515993,-1.434751,-0.7783882,0.75727564,0.25736845,0.77728564,0.30220196,0
1.4313225,1.0665298,0.79620796,0.085157864,0.20631221,0.0025008877,2.5217764,-1.4872788,1.1774604,-1.1343687,-0.62254727,-1.0161828,0.18541649,0.92515993,-0.95066833,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
-0.04812379,0.6127066,-1.2308011,-0.2519105,-0.16604638,-0.21738084,-0.15309177,-0.2555236,-0.19947027,0.34106684,-0.2001224,0.3922043,-0.5664413,0.92515993,1.3126336,1.3019366,-1.2152958,0.25736845,-0.19516551,0.30220196,0
0.12581594,-0.27981222,-1.4396068,0.0023394527,-0.4273522,-0.03554238,-0.15374397,-1.1010991,-0.067825474,0.88047326,1.7309628,-1.0648388,0.18541649,0.92515993,1.548142,-0.7783882,0.75727564,0.25736845,-1.1676167,0.30220196,0
